"";"Land";"Elev-ID";"Skole-ID";"Trinn";"Kjønn";"Forventet utdanning";"Likestilling";"Sosioøkonomisk status"
"4114";"Norge";"50270109";"5027";9;"Gutt";"Høyere utdanning";65,704;1,68152
"4115";"Norge";"50270114";"5027";9;"Gutt";"VGS";44,59585;0,30622
"4116";"Norge";"50270115";"5027";9;"Jente";"Høyere utdanning";52,66245;-0,11738
"4117";"Norge";"50270118";"5027";9;"Gutt";"Ungdomsskole";37,63793;0,67385
"4118";"Norge";"50270120";"5027";9;"Jente";"Høyere utdanning";65,704;0,64586
"4119";"Norge";"50270121";"5027";9;"Gutt";"Høyere utdanning";34,6202;0,30622
"4120";"Norge";"50280101";"5028";9;"Gutt";"VGS";28,03514;0,14269
"4121";"Norge";"50280102";"5028";9;"Gutt";"Høyere utdanning";39,20663;0,8418
"4122";"Norge";"50280103";"5028";9;"Gutt";"Høyere utdanning";42,6371;1,31764
"4123";"Norge";"50280104";"5028";9;"Gutt";"Ungdomsskole";65,704;0,69809
"4124";"Norge";"50280105";"5028";9;"Gutt";"VGS";39,20663;-0,2331
"4125";"Norge";"50280106";"5028";9;"Jente";"Høyere utdanning";65,704;-0,48501
"4126";"Norge";"50280107";"5028";9;"Gutt";"Kort utdanning";65,704;0,19492
"4127";"Norge";"50280108";"5028";9;"Gutt";"Høyere utdanning";65,704;1,68152
"4128";"Norge";"50280109";"5028";9;"Gutt";"Høyere utdanning";65,704;1,68152
"4129";"Norge";"50280111";"5028";9;"Jente";"Høyere utdanning";49,42491;-0,05765
"4130";"Norge";"50280112";"5028";9;"Jente";"Høyere utdanning";65,704;-0,08498
"4131";"Norge";"50280113";"5028";9;"Jente";"Kort utdanning";49,42491;0,3622
"4132";"Norge";"50280114";"5028";9;"Gutt";"Ungdomsskole";42,6371;0,72983
"4133";"Norge";"50280115";"5028";9;"Jente";"Høyere utdanning";65,704;0,0543
"4134";"Norge";"50280116";"5028";9;"Gutt";"Kort utdanning";46,81653;-0,1652
"4135";"Norge";"50280117";"5028";9;"Gutt";"VGS";42,6371;-0,50484
"4136";"Norge";"50280119";"5028";9;"Gutt";"Høyere utdanning";65,704;0,83805
"4137";"Norge";"50280120";"5028";9;"Gutt";"Høyere utdanning";65,704;0,27823
"4138";"Norge";"50280121";"5028";9;"Gutt";"VGS";65,704;0,95376
"4139";"Norge";"50280122";"5028";9;"Gutt";"Høyere utdanning";65,704;0,33421
"4140";"Norge";"50280123";"5028";9;"Gutt";"Høyere utdanning";65,704;0,41818
"4141";"Norge";"50280124";"5028";9;"Jente";"Høyere utdanning";65,704;0,30622
"4142";"Norge";"50280125";"5028";9;"Jente";"Kort utdanning";65,704;-1,60332
"4143";"Norge";"50280126";"5028";9;"Gutt";"Høyere utdanning";39,20663;0,39411
"4144";"Norge";"50280127";"5028";9;"Gutt";"Høyere utdanning";46,81653;1,56956
"4145";"Norge";"50280128";"5028";9;"Gutt";"Kort utdanning";49,42491;0,72983
"4146";"Norge";"50280129";"5028";9;"Jente";"Høyere utdanning";65,704;0,78581
"4147";"Norge";"50280130";"5028";9;"Jente";"Høyere utdanning";65,704;0,22225
"4148";"Norge";"50290101";"5029";9;"Gutt";"Ungdomsskole";57,13913;1,25791
"4149";"Norge";"50290102";"5029";9;"Gutt";"Høyere utdanning";57,13913;1,68152
"4150";"Norge";"50290103";"5029";9;"Jente";"VGS";65,704;1,00974
"4151";"Norge";"50290104";"5029";9;"Gutt";"Kort utdanning";65,704;0,33796
"4152";"Norge";"50290105";"5029";9;"Jente";"Høyere utdanning";65,704;0,28264
"4153";"Norge";"50290106";"5029";9;"Jente";"Høyere utdanning";65,704;0,25024
"4154";"Norge";"50290107";"5029";9;"Jente";"Høyere utdanning";65,704;1,17769
"4155";"Norge";"50290108";"5029";9;"Jente";"Høyere utdanning";57,13913;-0,05765
"4156";"Norge";"50290109";"5029";9;"Gutt";"Høyere utdanning";65,704;0,83805
"4157";"Norge";"50290110";"5029";9;"Gutt";"Høyere utdanning";49,42491;1,31764
"4158";"Norge";"50290111";"5029";9;"Gutt";"Høyere utdanning";65,704;0,8418
"4159";"Norge";"50290112";"5029";9;"Jente";"Høyere utdanning";65,704;0,98175
"4160";"Norge";"50290113";"5029";9;"Gutt";"Høyere utdanning";65,704;1,14969
"4161";"Norge";"50290114";"5029";9;"Gutt";"Kort utdanning";65,704;0,18498
"4162";"Norge";"50290115";"5029";9;"Jente";"Høyere utdanning";65,704;0,92202
"4163";"Norge";"50290116";"5029";9;"Jente";"VGS";65,704;0,33862
"4164";"Norge";"50290117";"5029";9;"Jente";"Høyere utdanning";65,704;1,68152
"4165";"Norge";"50290119";"5029";9;"Gutt";"Høyere utdanning";52,66245;0,36595
"4166";"Norge";"50290120";"5029";9;"Jente";"Høyere utdanning";65,704;1,03773
"4167";"Norge";"50290121";"5029";9;"Jente";"Høyere utdanning";65,704;1,29216
"4168";"Norge";"50290122";"5029";9;"Gutt";"Kort utdanning";65,704;0,39019
"4169";"Norge";"50290124";"5029";9;"Jente";"Kort utdanning";65,704;0,19867
"4170";"Norge";"50290125";"5029";9;"Gutt";"Høyere utdanning";65,704;1,06572
"4171";"Norge";"50290126";"5029";9;"Gutt";"Kort utdanning";52,66245;0,36595
"4172";"Norge";"50290127";"5029";9;"Jente";"Høyere utdanning";65,704;0,8418
"4173";"Norge";"50290402";"5029";9;"Gutt";"VGS";57,13913;-1,32474
"4174";"Norge";"50290404";"5029";9;"Gutt";"Høyere utdanning";57,13913;0,34489
"4175";"Norge";"50290405";"5029";9;"Jente";"Høyere utdanning";65,704;0,98175
"4176";"Norge";"50290407";"5029";9;"Jente";"Høyere utdanning";65,704;1,00974
"4177";"Norge";"50290408";"5029";9;"Gutt";"Høyere utdanning";65,704;1,31764
"4178";"Norge";"50290409";"5029";9;"Gutt";"Ungdomsskole";37,63793;0,70184
"4179";"Norge";"50290411";"5029";9;"Jente";"Høyere utdanning";62,87645;0,98175
"4180";"Norge";"50290412";"5029";9;"Jente";"Høyere utdanning";65,704;0,98175
"4181";"Norge";"50290413";"5029";9;"Jente";"VGS";65,704;-0,85189
"4182";"Norge";"50290414";"5029";9;"Gutt";"Høyere utdanning";40,85939;1,03773
"4183";"Norge";"50290416";"5029";9;"Jente";"Høyere utdanning";65,704;1,14594
"4184";"Norge";"50290419";"5029";9;"Jente";"Høyere utdanning";65,704;1,25791
"4185";"Norge";"50290420";"5029";9;"Jente";"Høyere utdanning";65,704;1,14969
"4186";"Norge";"50290422";"5029";9;"Gutt";"Høyere utdanning";65,704;1,68152
"4187";"Norge";"50290423";"5029";9;"Gutt";"Høyere utdanning";65,704;1,68152
"4188";"Norge";"50290424";"5029";9;"Jente";"Høyere utdanning";65,704;0,72983
"4189";"Norge";"50290426";"5029";9;"Jente";"Kort utdanning";65,704;0,75849
"4190";"Norge";"50300301";"5030";9;"Gutt";"Høyere utdanning";65,704;-0,12113
"4191";"Norge";"50300303";"5030";9;"Jente";"Høyere utdanning";65,704;-0,19319
"4192";"Norge";"50300304";"5030";9;"Gutt";"Kort utdanning";39,20663;-0,72877
"4193";"Norge";"50300306";"5030";9;"Gutt";"Høyere utdanning";65,704;1,03773
"4194";"Norge";"50300307";"5030";9;"Jente";"Høyere utdanning";65,704;-0,22559
"4195";"Norge";"50300308";"5030";9;"Gutt";"Høyere utdanning";40,85939;-0,84448
"4196";"Norge";"50300309";"5030";9;"Jente";"Høyere utdanning";49,42491;-0,67278
"4197";"Norge";"50300310";"5030";9;"Jente";"Høyere utdanning";57,13913;1,14594
"4198";"Norge";"50300311";"5030";9;"Gutt";"Høyere utdanning";65,704;1,34563
"4199";"Norge";"50300312";"5030";9;"Gutt";"Høyere utdanning";65,704;0,92577
"4200";"Norge";"50300313";"5030";9;"Jente";"Høyere utdanning";65,704;-0,90046
"4201";"Norge";"50300314";"5030";9;"Jente";"Høyere utdanning";65,704;0,95376
"4202";"Norge";"50300315";"5030";9;"Gutt";"Ungdomsskole";42,6371;-1,62756
"4203";"Norge";"50300316";"5030";9;"Jente";"Høyere utdanning";46,81653;-1,74364
"4204";"Norge";"50300317";"5030";9;"Jente";"Høyere utdanning";65,704;0,55814
"4205";"Norge";"50300320";"5030";9;"Gutt";"Høyere utdanning";37,63793;-0,9247
"4206";"Norge";"50300321";"5030";9;"Jente";"Høyere utdanning";49,42491;-1,17971
"4207";"Norge";"50310403";"5031";9;"Jente";"Høyere utdanning";65,704;1,26166
"4208";"Norge";"50310404";"5031";9;"Gutt";"Høyere utdanning";37,63793;-0,14096
"4209";"Norge";"50310405";"5031";9;"Gutt";"VGS";57,13913;-0,50109
"4210";"Norge";"50310406";"5031";9;"Gutt";"Ungdomsskole";65,704;0,33796
"4211";"Norge";"50310407";"5031";9;"Gutt";"Høyere utdanning";65,704;0,59054
"4212";"Norge";"50310408";"5031";9;"Jente";"Høyere utdanning";65,704;0,36595
"4213";"Norge";"50310409";"5031";9;"Gutt";"Høyere utdanning";49,42491;0,67385
"4214";"Norge";"50310410";"5031";9;"Jente";"VGS";65,704;-0,59258
"4215";"Norge";"50310412";"5031";9;"Jente";"Høyere utdanning";65,704;1,56956
"4216";"Norge";"50310414";"5031";9;"Jente";"Høyere utdanning";57,13913;0,79935
"4217";"Norge";"50310415";"5031";9;"Gutt";"Høyere utdanning";65,704;0,30622
"4218";"Norge";"50310416";"5031";9;"Jente";"Høyere utdanning";65,704;1,68152
"4219";"Norge";"50310417";"5031";9;"Gutt";"Høyere utdanning";44,59585;1,00974
"4220";"Norge";"50310418";"5031";9;"Jente";"Høyere utdanning";65,704;1,28965
"4221";"Norge";"50310419";"5031";9;"Gutt";"Kort utdanning";52,66245;1,68152
"4222";"Norge";"50310420";"5031";9;"Gutt";"Ungdomsskole";49,42491;1,26847
"4223";"Norge";"50310423";"5031";9;"Jente";"Høyere utdanning";65,704;1,17769
"4224";"Norge";"50310424";"5031";9;"Gutt";"VGS";40,85939;-0,84448
"4225";"Norge";"50310426";"5031";9;"Jente";"Ungdomsskole";65,704;-0,34131
"4226";"Norge";"50310801";"5031";9;"Gutt";"Høyere utdanning";65,704;0,36595
"4227";"Norge";"50310802";"5031";9;"Gutt";"Høyere utdanning";65,704;0,50591
"4228";"Norge";"50310803";"5031";9;"Gutt";"Kort utdanning";52,66245;0,92577
"4229";"Norge";"50310804";"5031";9;"Gutt";"Høyere utdanning";65,704;0,30622
"4230";"Norge";"50310805";"5031";9;"Jente";"Høyere utdanning";65,704;1,03773
"4231";"Norge";"50310806";"5031";9;"Gutt";"Høyere utdanning";34,6202;1,68152
"4232";"Norge";"50310807";"5031";9;"Jente";"Høyere utdanning";65,704;0,92577
"4233";"Norge";"50310808";"5031";9;"Jente";"Høyere utdanning";65,704;0,98175
"4234";"Norge";"50310809";"5031";9;"Gutt";"Høyere utdanning";49,42491;1,14969
"4235";"Norge";"50310810";"5031";9;"Jente";"VGS";65,704;1,06572
"4236";"Norge";"50310811";"5031";9;"Jente";"Høyere utdanning";65,704;0,92577
"4237";"Norge";"50310812";"5031";9;"Jente";"Høyere utdanning";65,704;0,50591
"4238";"Norge";"50310813";"5031";9;"Gutt";"Kort utdanning";31,55703;-0,67653
"4239";"Norge";"50310814";"5031";9;"Gutt";"Høyere utdanning";49,42491;1,09371
"4240";"Norge";"50310815";"5031";9;"Jente";"Høyere utdanning";65,704;1,29415
"4241";"Norge";"50310816";"5031";9;"Jente";"Kort utdanning";65,704;0,53945
"4242";"Norge";"50310818";"5031";9;"Gutt";"Høyere utdanning";65,704;1,1217
"4243";"Norge";"50310820";"5031";9;"Gutt";"Høyere utdanning";49,42491;1,31764
"4244";"Norge";"50310822";"5031";9;"Jente";"Høyere utdanning";57,13913;0,89403
"4245";"Norge";"50310824";"5031";9;"Gutt";"Høyere utdanning";46,81653;1,14969
"4246";"Norge";"50310825";"5031";9;"Jente";"VGS";57,13913;0,22666
"4247";"Norge";"50310826";"5031";9;"Jente";"Høyere utdanning";65,704;0,64586
"4248";"Norge";"50310827";"5031";9;"Jente";"Høyere utdanning";65,704;0,95376
"4249";"Norge";"50310828";"5031";9;"Jente";"Kort utdanning";65,704;0,47858
"4250";"Norge";"50310829";"5031";9;"Gutt";"Høyere utdanning";46,81653;0,70184
"4251";"Norge";"50310830";"5031";9;"Jente";"Høyere utdanning";65,704;1,68152
"4252";"Norge";"50330101";"5033";9;"Jente";"Kort utdanning";65,704;-0,25734
"4253";"Norge";"50330102";"5033";9;"Annet";"Ungdomsskole";65,704;0,13828
"4254";"Norge";"50330105";"5033";9;"Gutt";"Kort utdanning";52,66245;0,0624
"4255";"Norge";"50330106";"5033";9;"Gutt";"Høyere utdanning";52,66245;-0,90046
"4256";"Norge";"50330107";"5033";9;"Gutt";"Høyere utdanning";65,704;-0,1652
"4257";"Norge";"50330108";"5033";9;"Jente";"Høyere utdanning";65,704;-0,20135
"4258";"Norge";"50330109";"5033";9;"Jente";"Ungdomsskole";65,704;-1,036
"4259";"Norge";"50330110";"5033";9;"Jente";"Kort utdanning";65,704;-0,36679
"4260";"Norge";"50330111";"5033";9;"Gutt";"VGS";49,42491;0,88291
"4261";"Norge";"50330112";"5033";9;"Annet";"VGS";65,704;-0,0539
"4262";"Norge";"50330113";"5033";9;"Jente";"Høyere utdanning";65,704;0,92202
"4263";"Norge";"50330115";"5033";9;"Jente";"Høyere utdanning";65,704;0,13828
"4264";"Norge";"50330117";"5033";9;"Jente";"Kort utdanning";65,704;-1,17596
"4265";"Norge";"50330118";"5033";9;"Jente";"Ungdomsskole";65,704;-0,61222
"4266";"Norge";"50330119";"5033";9;"Jente";"Kort utdanning";65,704;-0,56457
"4267";"Norge";"50330121";"5033";9;"Gutt";"Kort utdanning";28,03514;-0,12955
"4268";"Norge";"50330122";"5033";9;"Gutt";"VGS";37,63793;-1,88107
"4269";"Norge";"50330123";"5033";9;"Gutt";"Høyere utdanning";65,704;-1,48385
"4270";"Norge";"50330125";"5033";9;"Gutt";"Høyere utdanning";65,704;0,95376
"4271";"Norge";"50330127";"5033";9;"Gutt";"VGS";39,20663;-0,50859
"4272";"Norge";"50330128";"5033";9;"Jente";"Kort utdanning";37,63793;-1,74393
"4273";"Norge";"50330129";"5033";9;"Gutt";"Høyere utdanning";57,13913;-1,45586
"4274";"Norge";"50330130";"5033";9;"Jente";"VGS";65,704;-0,66837
"4275";"Norge";"50330304";"5033";9;"Gutt";"Kort utdanning";46,81653;-0,14096
"4276";"Norge";"50330305";"5033";9;"Jente";"Høyere utdanning";65,704;0,22225
"4277";"Norge";"50330306";"5033";9;"Gutt";"VGS";40,85939;-1,88389
"4278";"Norge";"50330307";"5033";9;"Jente";"Høyere utdanning";65,704;1,58478
"4279";"Norge";"50330310";"5033";9;"Gutt";"Kort utdanning";42,6371;0,22225
"4280";"Norge";"50330311";"5033";9;"Gutt";"Kort utdanning";40,85939;-0,45261
"4281";"Norge";"50330313";"5033";9;"Gutt";"Kort utdanning";37,63793;-2,33108
"4282";"Norge";"50330314";"5033";9;"Jente";"Kort utdanning";65,704;0,47417
"4283";"Norge";"50330317";"5033";9;"Jente";"Høyere utdanning";65,704;-0,42903
"4284";"Norge";"50330319";"5033";9;"Annet";"Kort utdanning";37,63793;0,08671
"4285";"Norge";"50330320";"5033";9;"Annet";"Høyere utdanning";65,704;-0,28158
"4286";"Norge";"50330322";"5033";9;"Jente";"Høyere utdanning";65,704;0,64586
"4287";"Norge";"50330323";"5033";9;"Gutt";"Kort utdanning";49,42491;0,92202
"4288";"Norge";"50330325";"5033";9;"Jente";"Høyere utdanning";65,704;0,39019
"4289";"Norge";"50330326";"5033";9;"Gutt";"VGS";57,13913;-2,3789
"4290";"Norge";"50330327";"5033";9;"Jente";"Ungdomsskole";42,6371;-0,45261
"4291";"Norge";"50330328";"5033";9;"Gutt";"Høyere utdanning";42,6371;0,8418
"4292";"Norge";"50330329";"5033";9;"Jente";"Kort utdanning";65,704;0,08605
"4293";"Norge";"50330330";"5033";9;"Jente";"Ungdomsskole";49,42491;-2,56145
"4294";"Norge";"50330331";"5033";9;"Annet";"VGS";57,13913;-0,05324
"4295";"Norge";"50330332";"5033";9;"Gutt";"Høyere utdanning";39,20663;-1,7955
"4296";"Norge";"50340201";"5034";9;"Gutt";"Høyere utdanning";52,66245;-0,24917
"4297";"Norge";"50340203";"5034";9;"Gutt";"Kort utdanning";57,13913;-0,84007
"4298";"Norge";"50340204";"5034";9;"Gutt";"Kort utdanning";62,87645;0,28264
"4299";"Norge";"50340206";"5034";9;"Jente";"Høyere utdanning";65,704;1,14969
"4300";"Norge";"50340207";"5034";9;"Gutt";"VGS";49,42491;0,71582
"4301";"Norge";"50340208";"5034";9;"Jente";"Kort utdanning";44,59585;-0,44511
"4302";"Norge";"50340209";"5034";9;"Gutt";"VGS";57,13913;-0,05765
"4303";"Norge";"50340210";"5034";9;"Gutt";"VGS";36,11853;0,36595
"4304";"Norge";"50340211";"5034";9;"Jente";"Høyere utdanning";65,704;-0,47751
"4305";"Norge";"50340212";"5034";9;"Jente";"Høyere utdanning";65,704;0,33046
"4306";"Norge";"50340213";"5034";9;"Jente";"Høyere utdanning";65,704;-0,28533
"4307";"Norge";"50340214";"5034";9;"Jente";"Ungdomsskole";65,704;0,89778
"4308";"Norge";"50340215";"5034";9;"Gutt";"Kort utdanning";39,20663;-1,17971
"4309";"Norge";"50340216";"5034";9;"Jente";"Kort utdanning";46,81653;0,95376
"4310";"Norge";"50340217";"5034";9;"Gutt";"Høyere utdanning";46,81653;1,06572
"4311";"Norge";"50340218";"5034";9;"Jente";"VGS";65,704;-1,03666
"4312";"Norge";"50340219";"5034";9;"Jente";"Høyere utdanning";57,13913;-0,23174
"4313";"Norge";"50340220";"5034";9;"Jente";"Ungdomsskole";46,81653;-1,63263
"4314";"Norge";"50340501";"5034";9;"Gutt";"Kort utdanning";37,63793;-0,22493
"4315";"Norge";"50340503";"5034";9;"Gutt";"Høyere utdanning";37,63793;-1,59957
"4316";"Norge";"50340504";"5034";9;"Jente";"Høyere utdanning";65,704;-0,05765
"4317";"Norge";"50340505";"5034";9;"Jente";"VGS";46,81653;-2,21912
"4318";"Norge";"50340506";"5034";9;"Gutt";"Ungdomsskole";46,81653;-2,30309
"4319";"Norge";"50340507";"5034";9;"Gutt";"Ungdomsskole";52,66245;0,45059
"4320";"Norge";"50340508";"5034";9;"Gutt";"VGS";42,6371;-1,23005
"4321";"Norge";"50340509";"5034";9;"Jente";"Høyere utdanning";65,704;0,89778
"4322";"Norge";"50340510";"5034";9;"Gutt";"VGS";42,6371;-0,47619
"4323";"Norge";"50340511";"5034";9;"Gutt";"Høyere utdanning";44,59585;0,8418
"4324";"Norge";"50340512";"5034";9;"Jente";"VGS";65,704;0,39394
"4325";"Norge";"50340513";"5034";9;"Annet";"VGS";65,704;0,36595
"4326";"Norge";"50340514";"5034";9;"Jente";"VGS";65,704;-1,74393
"4327";"Norge";"50340515";"5034";9;"Gutt";"Kort utdanning";33,11239;-0,76051
"4328";"Norge";"50340516";"5034";9;"Gutt";"VGS";44,59585;-0,00542
"4329";"Norge";"50340517";"5034";9;"Gutt";"Ungdomsskole";65,704;-0,10856
"4330";"Norge";"50340518";"5034";9;"Jente";"Kort utdanning";49,42491;0,58988
"4331";"Norge";"50340520";"5034";9;"Jente";"VGS";65,704;0,58988
"4332";"Norge";"50340521";"5034";9;"Gutt";"Ungdomsskole";65,704;-0,8209
"4333";"Norge";"50360301";"5036";9;"Gutt";"Høyere utdanning";44,59585;0,41818
"4334";"Norge";"50360303";"5036";9;"Jente";"Høyere utdanning";65,704;0,86979
"4335";"Norge";"50360304";"5036";9;"Gutt";"Høyere utdanning";57,13913;1,06572
"4336";"Norge";"50360305";"5036";9;"Gutt";"Høyere utdanning";49,42491;0,8418
"4337";"Norge";"50360306";"5036";9;"Jente";"Ungdomsskole";65,704;1,00599
"4338";"Norge";"50360307";"5036";9;"Jente";"Høyere utdanning";65,704;0,8418
"4339";"Norge";"50360308";"5036";9;"Gutt";"Høyere utdanning";65,704;1,00974
"4340";"Norge";"50360310";"5036";9;"Gutt";"Høyere utdanning";65,704;1,03773
"4341";"Norge";"50360311";"5036";9;"Jente";"Høyere utdanning";65,704;1,14969
"4342";"Norge";"50360312";"5036";9;"Jente";"Høyere utdanning";65,704;0,98175
"4343";"Norge";"50360313";"5036";9;"Annet";"Høyere utdanning";65,704;1,1217
"4344";"Norge";"50360314";"5036";9;"Jente";"Høyere utdanning";65,704;1,56956
"4345";"Norge";"50360315";"5036";9;"Gutt";"Høyere utdanning";39,20663;0,18763
"4346";"Norge";"50360316";"5036";9;"Jente";"Høyere utdanning";65,704;0,58613
"4347";"Norge";"50360317";"5036";9;"Gutt";"Kort utdanning";44,59585;0,64586
"4348";"Norge";"50360318";"5036";9;"Gutt";"Høyere utdanning";37,63793;0,30622
"4349";"Norge";"50360319";"5036";9;"Gutt";"Høyere utdanning";65,704;0,9081
"4350";"Norge";"50360320";"5036";9;"Gutt";"VGS";39,20663;1,68152
"4351";"Norge";"50360321";"5036";9;"Gutt";"Høyere utdanning";65,704;1,68152
"4352";"Norge";"50360322";"5036";9;"Jente";"VGS";36,90555;-0,05765
"4353";"Norge";"50360324";"5036";9;"Jente";"Høyere utdanning";65,704;1,68152
"4354";"Norge";"50360325";"5036";9;"Gutt";"Høyere utdanning";65,704;0,78581
"4355";"Norge";"50360327";"5036";9;"Gutt";"Høyere utdanning";34,6202;0,30997
"4356";"Norge";"50360328";"5036";9;"Jente";"Høyere utdanning";65,704;0,98175
"4357";"Norge";"50360330";"5036";9;"Gutt";"Høyere utdanning";42,6371;-0,14096
"4358";"Norge";"50360332";"5036";9;"Jente";"Høyere utdanning";65,704;0,8418
"4359";"Norge";"50360333";"5036";9;"Gutt";"Høyere utdanning";40,85939;1,68152
"4360";"Norge";"50360701";"5036";9;"Gutt";"Høyere utdanning";42,6371;0,98175
"4361";"Norge";"50360702";"5036";9;"Jente";"Høyere utdanning";65,704;0,41818
"4362";"Norge";"50360703";"5036";9;"Gutt";"Høyere utdanning";49,42491;0,4226
"4363";"Norge";"50360705";"5036";9;"Gutt";"Høyere utdanning";57,13913;0,81381
"4364";"Norge";"50360706";"5036";9;"Gutt";"Høyere utdanning";65,704;0,92202
"4365";"Norge";"50360707";"5036";9;"Jente";"Høyere utdanning";65,704;1,26166
"4366";"Norge";"50360708";"5036";9;"Gutt";"Høyere utdanning";65,704;0,28264
"4367";"Norge";"50360709";"5036";9;"Gutt";"Ungdomsskole";65,704;0,69809
"4368";"Norge";"50360710";"5036";9;"Jente";"Høyere utdanning";65,704;1,40161
"4369";"Norge";"50360711";"5036";9;"Jente";"Høyere utdanning";65,704;0,89778
"4370";"Norge";"50360712";"5036";9;"Gutt";"Ungdomsskole";52,66245;0,75782
"4371";"Norge";"50360713";"5036";9;"Gutt";"Høyere utdanning";65,704;0,3622
"4372";"Norge";"50360714";"5036";9;"Gutt";"VGS";62,87645;-0,58815
"4373";"Norge";"50360715";"5036";9;"Jente";"Høyere utdanning";65,704;1,34563
"4374";"Norge";"50360716";"5036";9;"Jente";"Høyere utdanning";65,704;0,95376
"4375";"Norge";"50360717";"5036";9;"Jente";"Kort utdanning";65,704;0,3622
"4376";"Norge";"50360718";"5036";9;"Gutt";"Ungdomsskole";52,66245;0,13453
"4377";"Norge";"50360719";"5036";9;"Jente";"Høyere utdanning";65,704;0,39019
"4378";"Norge";"50360720";"5036";9;"Gutt";"Ungdomsskole";52,66245;0,36662
"4379";"Norge";"50360721";"5036";9;"Jente";"Høyere utdanning";65,704;0,8418
"4380";"Norge";"50360723";"5036";9;"Gutt";"Høyere utdanning";65,704;1,68152
"4381";"Norge";"50360724";"5036";9;"Jente";"Høyere utdanning";65,704;-0,90633
"4382";"Norge";"50360725";"5036";9;"Jente";"Høyere utdanning";65,704;1,68152
"4383";"Norge";"50360726";"5036";9;"Gutt";"Høyere utdanning";52,66245;0,61412
"4384";"Norge";"50360727";"5036";9;"Jente";"Høyere utdanning";65,704;1,34563
"4385";"Norge";"50360728";"5036";9;"Gutt";"Høyere utdanning";49,42491;1,56956
"4386";"Norge";"50360729";"5036";9;"Gutt";"Kort utdanning";65,704;0,98175
"4387";"Norge";"50370201";"5037";9;"Gutt";"VGS";65,704;0,08229
"4388";"Norge";"50370203";"5037";9;"Gutt";"VGS";65,704;-0,38913
"4389";"Norge";"50370204";"5037";9;"Gutt";"Ungdomsskole";37,63793;-0,45261
"4390";"Norge";"50370205";"5037";9;"Gutt";"Høyere utdanning";15,93837;-1,32032
"4391";"Norge";"50370207";"5037";9;"Gutt";"Høyere utdanning";65,704;0,95376
"4392";"Norge";"50370208";"5037";9;"Gutt";"Høyere utdanning";49,42491;0,72608
"4393";"Norge";"50370209";"5037";9;"Gutt";"Høyere utdanning";40,85939;0,89778
"4394";"Norge";"50370210";"5037";9;"Jente";"Ungdomsskole";65,704;-0,05765
"4395";"Norge";"50370211";"5037";9;"Jente";"Høyere utdanning";57,13913;-1,32032
"4396";"Norge";"50370213";"5037";9;"Jente";"Høyere utdanning";65,704;0,89778
